iteration,x-axis,y-axix,x-axis,y-axix
576, 286.32911848166174,106.55145619047619,75.77690508758975,98.73273142857143
577, 286.32911848166174,106.55145619047619,75.77690508758975,98.73273142857143
578, 286.32911848166174,106.55145619047619,75.77690508758975,98.73273142857143
579, 286.32911848166174,106.55145619047619,75.77690508758975,98.73273142857143
580, 286.32911848166174,106.55145619047619,75.77690508758975,98.73273142857143
581, 286.32911848166174,106.55145619047619,75.77690508758975,98.73273142857143
582, 286.32911848166174,106.55145619047619,73.54141684945857,97.24271904761905
583, 286.32911848166174,106.55145619047619,73.54141684945857,97.24271904761905
584, 286.32911848166174,106.55145619047619,73.54141684945857,97.24271904761905
585, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
586, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
587, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
588, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
589, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
590, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
591, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
592, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
593, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
594, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
595, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
596, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
597, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
598, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
599, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
600, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
603, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
604, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
605, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
606, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
607, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
608, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
609, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
610, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
611, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
612, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
613, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
614, 288.557715602033,105.0,69.11392989181182,100.43779714285714
615, 288.557715602033,105.0,69.11392989181182,100.43779714285714
616, 288.557715602033,105.0,69.11392989181182,100.43779714285714
617, 288.557715602033,105.0,69.11392989181182,100.43779714285714
618, 288.557715602033,105.0,69.11392989181182,100.43779714285714
619, 288.557715602033,105.0,69.11392989181182,100.43779714285714
620, 288.557715602033,105.0,69.11392989181182,100.43779714285714
621, 288.557715602033,105.0,69.11392989181182,100.43779714285714
622, 288.557715602033,105.0,69.11392989181182,100.43779714285714
623, 288.557715602033,105.0,69.11392989181182,100.43779714285714
624, 288.557715602033,105.0,69.11392989181182,100.43779714285714
625, 288.557715602033,105.0,69.11392989181182,100.43779714285714
626, 288.557715602033,105.0,69.11392989181182,100.43779714285714
627, 288.557715602033,105.0,69.11392989181182,100.43779714285714
628, 288.557715602033,105.0,69.11392989181182,100.43779714285714
629, 288.557715602033,105.0,69.11392989181182,100.43779714285714
630, 288.557715602033,105.0,69.11392989181182,100.43779714285714
631, 288.557715602033,105.0,69.11392989181182,100.43779714285714
632, 288.557715602033,105.0,69.11392989181182,100.43779714285714
633, 288.557715602033,105.0,69.11392989181182,100.43779714285714
634, 288.557715602033,105.0,69.11392989181182,100.43779714285714
635, 288.557715602033,105.0,69.11392989181182,100.43779714285714
636, 288.557715602033,105.0,69.11392989181182,100.43779714285714
637, 288.557715602033,105.0,69.11392989181182,100.43779714285714
638, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
639, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
640, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
641, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
642, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
643, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
644, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
645, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
646, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
647, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
648, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
649, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
650, 286.32911848166174,106.55145619047619,69.11392989181182,100.43779714285714
651, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
652, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
653, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
654, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
655, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
656, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
657, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
658, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
659, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
660, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
661, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
662, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
663, 284.13425278823127,105.0,71.35862234314799,98.85561904761903
664, 284.13425278823127,105.0,71.35862234314799,98.85561904761903
665, 284.13425278823127,105.0,71.35862234314799,98.85561904761903
666, 277.85180718780236,109.8387,71.35862234314799,98.85561904761903
667, 277.85180718780236,109.8387,71.35862234314799,98.85561904761903
668, 277.85180718780236,109.8387,71.35862234314799,98.85561904761903
669, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
670, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
671, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
672, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
673, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
674, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
675, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
676, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
677, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
678, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
679, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
680, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
681, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
683, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
684, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
685, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
686, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
687, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
688, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
690, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
691, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
696, 181.82795333333337,100.34563142857142
697, 181.82795333333337,100.34563142857142
698, 181.82795333333337,100.34563142857142
699, 181.82795333333337,100.34563142857142
700, 181.82795333333337,100.34563142857142
701, 181.82795333333337,100.34563142857142
702, 181.82795333333337,100.34563142857142
703, 181.82795333333337,100.34563142857142
704, 181.82795333333337,100.34563142857142
705, 181.82795333333337,100.34563142857142
706, 181.82795333333337,100.34563142857142
707, 181.82795333333337,100.34563142857142
708, 181.82795333333337,100.34563142857142
709, 181.82795333333337,100.34563142857142
710, 181.82795333333337,100.34563142857142
711, 181.82795333333337,100.34563142857142
712, 181.82795333333337,100.34563142857142
713, 180.92293722222223,100.34563142857142
714, 180.92293722222223,100.34563142857142
715, 180.92293722222223,100.34563142857142
716, 180.92293722222223,100.34563142857142
717, 180.92293722222223,100.34563142857142
718, 180.92293722222223,100.34563142857142
719, 180.92293722222223,100.34563142857142
720, 180.92293722222223,101.86636571428569
721, 181.82795333333337,101.86636571428569
722, 181.82795333333337,101.86636571428569
723, 181.82795333333337,101.86636571428569
728, 277.9481332342158,113.0645,78.00875407590452,103.4178219047619
729, 277.9481332342158,113.0645,78.00875407590452,103.4178219047619
730, 277.9481332342158,113.0645,78.00875407590452,103.4178219047619
731, 277.9481332342158,113.0645,78.00875407590452,103.4178219047619
732, 277.9481332342158,113.0645,78.00875407590452,103.4178219047619
733, 277.9481332342158,113.0645,78.00875407590452,103.4178219047619
734, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
735, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
736, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
737, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
738, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
739, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
740, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
741, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
742, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
743, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
744, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
745, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
746, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
747, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
748, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
749, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
750, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
751, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
752, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
754, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
755, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
756, 275.85173168546356,111.51304380952381,73.62775192277232,100.34563142857141
758, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
759, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
760, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
761, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
762, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
763, 275.85173168546356,111.51304380952381,73.62775192277232,100.34563142857141
765, 275.85173168546356,111.51304380952381,69.03288767541402,97.39632857142855
766, 275.85173168546356,111.51304380952381,69.03288767541402,97.39632857142855
767, 275.85173168546356,111.51304380952381,69.03288767541402,97.39632857142855
768, 277.9481332342158,113.0645,69.03288767541402,97.39632857142855
769, 279.9681394452102,111.39015619047619,69.03288767541402,97.39632857142855
770, 279.9681394452102,111.39015619047619,69.03288767541402,97.39632857142855
771, 279.9681394452102,111.39015619047619,69.03288767541402,97.39632857142855
772, 279.9681394452102,111.39015619047619,69.03288767541402,97.39632857142855
773, 279.9681394452102,111.39015619047619,69.03288767541402,97.39632857142855
774, 279.9681394452102,111.39015619047619,69.03288767541402,97.39632857142855
775, 282.03691506697197,109.74653428571429,69.03288767541402,97.39632857142855
776, 282.03691506697197,109.74653428571429,69.03288767541402,97.39632857142855
777, 282.03691506697197,109.74653428571429,71.35862234314799,98.85561904761903
778, 282.03691506697197,109.74653428571429,71.35862234314799,98.85561904761903
779, 282.03691506697197,109.74653428571429,71.35862234314799,98.85561904761903
780, 282.03691506697197,109.74653428571429,71.35862234314799,98.85561904761903
781, 279.9681394452102,111.39015619047619,71.35862234314799,98.85561904761903
782, 279.9681394452102,111.39015619047619,71.35862234314799,98.85561904761903
783, 279.9681394452102,111.39015619047619,75.84354643714519,101.8663657142857
784, 279.9681394452102,111.39015619047619,75.84354643714519,101.8663657142857
785, 279.9681394452102,111.39015619047619,75.84354643714519,101.8663657142857
786, 279.9681394452102,111.39015619047619,75.84354643714519,101.8663657142857
787, 279.9681394452102,111.39015619047619,75.84354643714519,101.8663657142857
788, 279.9681394452102,111.39015619047619,75.84354643714519,101.8663657142857
789, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
790, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
791, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
792, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
793, 284.13425278823127,105.0,73.62775192277232,100.34563142857141
794, 284.13425278823127,105.0,73.62775192277232,100.34563142857141
795, 284.13425278823127,105.0,73.62775192277232,100.34563142857141
796, 284.13425278823127,105.0,73.62775192277232,100.34563142857141
797, 284.13425278823127,105.0,73.62775192277232,100.34563142857141
798, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
799, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
800, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
801, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
802, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
803, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
804, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
805, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
806, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
807, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
808, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
809, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
810, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
811, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
812, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
813, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
815, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
816, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
817, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
818, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
819, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
820, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
821, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
822, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
823, 282.1283337029846,112.91089047619049,73.62775192277232,100.34563142857141
824, 280.0855827544994,114.5852342857143,73.62775192277232,100.34563142857141
825, 280.0855827544994,114.5852342857143,73.62775192277232,100.34563142857141
826, 280.0855827544994,114.5852342857143,73.62775192277232,100.34563142857141
827, 280.0855827544994,114.5852342857143,73.62775192277232,100.34563142857141
828, 280.0855827544994,114.5852342857143,73.62775192277232,100.34563142857141
829, 280.0855827544994,114.5852342857143,73.62775192277232,100.34563142857141
830, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
831, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
832, 279.9681394452102,111.39015619047619,73.62775192277232,100.34563142857141
833, 279.9681394452102,111.39015619047619,71.35862234314799,98.85561904761903
834, 279.9681394452102,111.39015619047619,71.35862234314799,98.85561904761903
835, 279.9681394452102,111.39015619047619,71.35862234314799,98.85561904761903
836, 279.9681394452102,111.39015619047619,71.35862234314799,98.85561904761903
837, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
838, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
843, 277.85180718780236,109.8387,75.84354643714519,101.8663657142857
844, 277.85180718780236,109.8387,75.84354643714519,101.8663657142857
845, 277.85180718780236,109.8387,71.35862234314799,98.85561904761903
846, 277.85180718780236,109.8387,71.35862234314799,98.85561904761903
847, 279.9681394452102,111.39015619047619,71.35862234314799,98.85561904761903
848, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
849, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
850, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
851, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
852, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
853, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
854, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
855, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
856, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
857, 286.32911848166174,106.55145619047619,78.00875407590452,103.4178219047619
858, 286.32911848166174,106.55145619047619,78.00875407590452,103.4178219047619
859, 286.32911848166174,106.55145619047619,78.00875407590452,103.4178219047619
860, 284.13425278823127,105.0,78.00875407590452,103.4178219047619
865, 180.92293722222223,100.34563142857142
866, 180.92293722222223,100.34563142857142
871, 284.13425278823127,105.0,66.74458493418491,98.97850666666666
872, 284.13425278823127,105.0,66.74458493418491,98.97850666666666
873, 284.13425278823127,105.0,66.74458493418491,98.97850666666666
874, 284.13425278823127,105.0,66.74458493418491,98.97850666666666
875, 284.13425278823127,105.0,69.03288767541402,97.39632857142855
876, 284.13425278823127,105.0,69.03288767541402,97.39632857142855
877, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
878, 277.9481332342158,113.0645,69.03288767541402,97.39632857142855
879, 277.9481332342158,113.0645,69.03288767541402,97.39632857142855
880, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
881, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
882, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
883, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
884, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
885, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
886, 277.9481332342158,113.0645,71.35862234314799,98.85561904761903
888, 277.9481332342158,113.0645,71.35862234314799,98.85561904761903
889, 277.9481332342158,113.0645,71.35862234314799,98.85561904761903
890, 277.9481332342158,113.0645,71.35862234314799,98.85561904761903
895, 181.82795333333337,98.85561904761903
896, 181.82795333333337,98.85561904761903
897, 181.82795333333337,98.85561904761903
903, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
904, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
905, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
906, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
907, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
908, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
909, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
910, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
911, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
912, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
913, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
914, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
915, 284.13425278823127,105.0,69.03288767541402,97.39632857142855
916, 284.13425278823127,105.0,69.03288767541402,97.39632857142855
917, 284.13425278823127,105.0,69.03288767541402,97.39632857142855
918, 284.13425278823127,105.0,69.03288767541402,97.39632857142855
919, 284.13425278823127,105.0,69.03288767541402,97.39632857142855
920, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
921, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
922, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
923, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
924, 286.32911848166174,106.55145619047619,66.646640129735,95.96775999999998
925, 286.32911848166174,106.55145619047619,66.646640129735,95.96775999999998
926, 286.32911848166174,106.55145619047619,66.646640129735,95.96775999999998
927, 286.32911848166174,106.55145619047619,66.646640129735,95.96775999999998
928, 286.32911848166174,106.55145619047619,66.646640129735,95.96775999999998
929, 286.32911848166174,106.55145619047619,66.646640129735,95.96775999999998
930, 286.32911848166174,106.55145619047619,75.84354643714519,101.8663657142857
931, 286.32911848166174,106.55145619047619,75.84354643714519,101.8663657142857
932, 286.32911848166174,106.55145619047619,75.84354643714519,101.8663657142857
933, 286.32911848166174,106.55145619047619,75.84354643714519,101.8663657142857
934, 286.32911848166174,106.55145619047619,75.84354643714519,101.8663657142857
935, 286.32911848166174,106.55145619047619,75.84354643714519,101.8663657142857
936, 286.32911848166174,106.55145619047619,75.84354643714519,101.8663657142857
937, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
938, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
939, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
940, 286.32911848166174,106.55145619047619,69.03288767541402,97.39632857142855
941, 282.03691506697197,109.74653428571429,69.03288767541402,97.39632857142855
942, 282.03691506697197,109.74653428571429,69.03288767541402,97.39632857142855
943, 282.03691506697197,109.74653428571429,73.62775192277232,100.34563142857141
944, 282.03691506697197,109.74653428571429,73.62775192277232,100.34563142857141
945, 282.03691506697197,109.74653428571429,73.62775192277232,100.34563142857141
946, 282.03691506697197,109.74653428571429,73.62775192277232,100.34563142857141
947, 282.03691506697197,109.74653428571429,73.62775192277232,100.34563142857141
948, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
949, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
950, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
951, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
953, 275.85173168546356,111.51304380952381,73.62775192277232,100.34563142857141
954, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
955, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
956, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
957, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
958, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
959, 277.85180718780236,109.8387,73.62775192277232,100.34563142857141
960, 275.7777282122846,108.25652190476193,73.62775192277232,100.34563142857141
961, 275.7777282122846,108.25652190476193,73.62775192277232,100.34563142857141
962, 273.79504211875235,109.93086571428573,73.62775192277232,100.34563142857141
963, 273.79504211875235,109.93086571428573,73.62775192277232,100.34563142857141
964, 273.79504211875235,109.93086571428573,73.62775192277232,100.34563142857141
965, 273.79504211875235,109.93086571428573,73.62775192277232,100.34563142857141
966, 273.79504211875235,109.93086571428573,73.62775192277232,100.34563142857141
967, 277.9481332342158,113.0645,73.62775192277232,100.34563142857141
968, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
969, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
970, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
971, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
972, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
973, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
974, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
975, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
976, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
977, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
978, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
979, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
980, 286.32911848166174,106.55145619047619,73.62775192277232,100.34563142857141
981, 288.557715602033,105.0,73.62775192277232,100.34563142857141
982, 288.557715602033,105.0,73.62775192277232,100.34563142857141
983, 288.557715602033,105.0,73.62775192277232,100.34563142857141
984, 288.557715602033,105.0,73.62775192277232,100.34563142857141
987, 290.8455846150641,106.52073428571428,73.62775192277232,100.34563142857141
988, 290.8455846150641,106.52073428571428,73.62775192277232,100.34563142857141
990, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
991, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
992, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
993, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
995, 284.22309491241026,111.26726857142857,71.35862234314799,98.85561904761903
996, 284.22309491241026,111.26726857142857,71.35862234314799,98.85561904761903
997, 284.22309491241026,111.26726857142857,71.35862234314799,98.85561904761903
998, 284.22309491241026,111.26726857142857,71.35862234314799,98.85561904761903
999, 284.22309491241026,111.26726857142857,71.35862234314799,98.85561904761903
1000, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1001, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1002, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1003, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1004, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1005, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1006, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1007, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1008, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1009, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1010, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1011, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1012, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1014, 274.250853824839,119.79259714285715,71.35862234314799,98.85561904761903
1015, 274.250853824839,119.79259714285715,71.35862234314799,98.85561904761903
1016, 274.250853824839,119.79259714285715,71.35862234314799,98.85561904761903
1017, 274.250853824839,119.79259714285715,71.35862234314799,98.85561904761903
1018, 274.250853824839,119.79259714285715,75.66570574223546,95.59909714285712
1019, 274.250853824839,119.79259714285715,75.66570574223546,95.59909714285712
1020, 290.8455846150641,106.52073428571428,75.66570574223546,95.59909714285712
1021, 290.8455846150641,106.52073428571428,75.66570574223546,95.59909714285712
1022, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1023, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1024, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1025, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1026, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1027, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1028, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1029, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1030, 290.8455846150641,106.52073428571428,71.35862234314799,98.85561904761903
1031, 288.5786219281789,108.07219047619047,71.35862234314799,98.85561904761903
1032, 288.5786219281789,108.07219047619047,71.35862234314799,98.85561904761903
1033, 288.5786219281789,108.07219047619047,71.35862234314799,98.85561904761903
1035, 288.5786219281789,108.07219047619047,71.35862234314799,98.85561904761903
1036, 288.5786219281789,108.07219047619047,71.35862234314799,98.85561904761903
1037, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
1038, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
1039, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
1040, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
1041, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
1042, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
1043, 286.32911848166174,106.55145619047619,71.35862234314799,98.85561904761903
1044, 288.557715602033,105.0,71.35862234314799,98.85561904761903
1045, 288.557715602033,105.0,71.35862234314799,98.85561904761903
